TreeDatabase500,782.0022106170654,60001
TreeDatabase500,775.0029563903809,70001
TreeDatabase500,776.0000228881836,80001
TreeDatabase500,780.0002098083496,90001
TreeDatabase1000,777.0004272460938,20001
TreeDatabase1000,777.0001888275146,30001
TreeDatabase1000,777.9996395111084,40001
TreeDatabase1000,772.9997634887695,50001
TreeDatabase1000,782.001256942749,60001
TreeDatabase1000,780.0030708312988,70001
TreeDatabase1000,768.0001258850098,80001
TreeDatabase1000,782.0003032684326,90001
ListDatabase,2311.9986057281494,20001
ListDatabase,2997.4889755249023,30001
ListDatabase,3617.513418197632,40001
ListDatabase,4289.51358795166,50001
ListDatabase,4983.5100173950195,60001
ListDatabase,5826.99990272522,70001
ListDatabase,6139.000415802002,80001
ListDatabase,6808.516979217529,90001
DictionaryDatabase,766.9997215270996,20001
DictionaryDatabase,768.5084342956543,30001
DictionaryDatabase,769.0002918243408,40001
DictionaryDatabase,765.9966945648193,50001
DictionaryDatabase,776.0016918182373,60001
DictionaryDatabase,772.9988098144531,70001
DictionaryDatabase,771.003007888794,80001
DictionaryDatabase,765.000581741333,90001
